"451356","Census Tract 103","3526.00"
"451357","Census Tract 105","5328.00"
"451358","Census Tract 104","6338.00"
"451359","Census Tract 102.01","4590.00"
"451360","Census Tract 101","3035.00"
"451361","Census Tract 106","1367.00"
"451362","Census Tract 9201","4523.00"
"451363","Census Tract 9202","4219.00"
"451364","Census Tract 116","1831.00"
"451365","Census Tract 14.03","2953.00"
"451366","Census Tract 114","1557.00"
"451367","Census Tract 113","2520.00"
"451368","Census Tract 112","4580.00"
"451369","Census Tract 5.01","4798.00"
"451370","Census Tract 9603","3183.00"
"451371","Census Tract 5.02","4151.00"
"451372","Census Tract 106.01","2423.00"
"451373","Census Tract 15","2896.00"
"451374","Census Tract 11","6215.00"
"451375","Census Tract 10","2106.00"
"451376","Census Tract 9","2082.00"
"451377","Census Tract 9504","4082.00"
"451378","Census Tract 9501","1976.00"
"451379","Census Tract 8","1607.00"
"451380","Census Tract 7","1783.00"
"451381","Census Tract 6","2938.00"
"451382","Census Tract 4","6276.00"
"451383","Census Tract 106.02","3751.00"
"451384","Census Tract 105","2173.00"
"451385","Census Tract 104.03","1708.00"
"451386","Census Tract 104.02","3491.00"
"451387","Census Tract 801.02","6952.00"
"451388","Census Tract 806.02","5166.00"
"451389","Census Tract 805.08","5447.00"
"451390","Census Tract 805.10","7344.00"
"451391","Census Tract 805.09","5782.00"
"451392","Census Tract 1706.02","7783.00"
"451393","Census Tract 1705.03","5436.00"
"451394","Census Tract 1705.01","6688.00"
"451395","Census Tract 1704.06","3378.00"
"451396","Census Tract 1703.05","8783.00"
"451397","Census Tract 1706.01","7653.00"
"451398","Census Tract 1706.03","4974.00"
"451399","Census Tract 1705.02","5579.00"
"451400","Census Tract 1704.05","7075.00"
"451401","Census Tract 1704.04","5848.00"
"451402","Census Tract 1704.03","3965.00"
"451403","Census Tract 1703.06","8091.00"
"451404","Census Tract 104.01","6606.00"
"451405","Census Tract 2","3123.00"
"451406","Census Tract 110","2898.00"
"451407","Census Tract 109","1780.00"
"451408","Census Tract 107","6748.00"
"451409","Census Tract 103.02","5627.00"
"451410","Census Tract 1","5944.00"
"451411","Census Tract 9703","2873.00"
"451412","Census Tract 9701","4680.00"
"451413","Census Tract 9702","4281.00"
"451414","Census Tract 806.03","6268.00"
"451415","Census Tract 805.11","8933.00"
"451416","Census Tract 803.04","5532.00"
"451417","Census Tract 804.04","7943.00"
"451418","Census Tract 803.03","3831.00"
"451419","Census Tract 804.03","4617.00"
"451420","Census Tract 801.03","6371.00"
"451421","Census Tract 806.04","8920.00"
"451422","Census Tract 1703.04","6244.00"
"451423","Census Tract 1703.03","5004.00"
"451424","Census Tract 1708.02","4694.00"
"451425","Census Tract 1708.01","5892.00"
"451426","Census Tract 1707","7533.00"
"451427","Census Tract 1704.02","8430.00"
"451428","Census Tract 1702","7105.00"
"451429","Census Tract 1701","7162.00"
"451430","Census Tract 14","1768.00"
"451431","Census Tract 101.07","7265.00"
"451432","Census Tract 115","5496.00"
"451433","Census Tract 112","1942.00"
"451434","Census Tract 111","1992.00"
"451435","Census Tract 114","2132.00"
"451436","Census Tract 802.01","6197.00"
"451437","Census Tract 805.06","5612.00"
"451438","Census Tract 805.05","4293.00"
"451439","Census Tract 802.02","9186.00"
"451440","Census Tract 805.07","3610.00"
"451441","Census Tract 804.02","8607.00"
"451442","Census Tract 106.08","4156.00"
"451443","Census Tract 33.02","2455.00"
"451444","Census Tract 33.01","1317.00"
"451445","Census Tract 106.07","5328.00"
"451446","Census Tract 108.01","1427.00"
"451447","Census Tract 108.02","6454.00"
"451448","Census Tract 107.03","5995.00"
"451449","Census Tract 9505","4939.00"
"451450","Census Tract 9502","6818.00"
"451451","Census Tract 9504","4590.00"
"451452","Census Tract 9501","2779.00"
"451453","Census Tract 9506","2553.00"
"451454","Census Tract 803.01","11792.00"
"451455","Census Tract 107.02","4764.00"
"451456","Census Tract 107.01","6010.00"
"451457","Census Tract 106.06","1834.00"
"451458","Census Tract 106.05","4146.00"
"451459","Census Tract 106.02","4936.00"
"451460","Census Tract 105.02","1406.00"
"451461","Census Tract 9604","1924.00"
"451462","Census Tract 9602","3319.00"
"451463","Census Tract 9603","4320.00"
"451464","Census Tract 104.02","4049.00"
"451465","Census Tract 105.01","6399.00"
"451466","Census Tract 104.01","6401.00"
"451467","Census Tract 103.02","6293.00"
"451468","Census Tract 7801","2652.00"
"451469","Census Tract 7802","4769.00"
"451470","Census Tract 103.01","2478.00"
"451471","Census Tract 102.04","6013.00"
"451472","Census Tract 102.01","6740.00"
"451473","Census Tract 101.04","6532.00"
"451474","Census Tract 102.03","7933.00"
"451475","Census Tract 9900",""
"451476","Census Tract 9800",""
"451477","Census Tract 1102","5706.00"
"451478","Census Tract 1101","4432.00"
"451479","Census Tract 1103","4195.00"
"451480","Census Tract 101.06","5451.00"
"451481","Census Tract 34","2338.00"
"451482","Census Tract 32","1744.00"
"451483","Census Tract 30","2676.00"
"451484","Census Tract 29.02","2249.00"
"451485","Census Tract 29.01","2878.00"
"451486","Census Tract 28","2107.00"
"451487","Census Tract 27","2710.00"
"451488","Census Tract 25","2626.00"
"451489","Census Tract 1503","7470.00"
"451490","Census Tract 24","1581.00"
"451491","Census Tract 23","1785.00"
"451492","Census Tract 22","2795.00"
"451493","Census Tract 21","2381.00"
"451494","Census Tract 20","3266.00"
"451495","Census Tract 18","1272.00"
"451496","Census Tract 12","3371.00"
"451497","Census Tract 11","2588.00"
"451498","Census Tract 105","8527.00"
"451499","Census Tract 102","2787.00"
"451500","Census Tract 101","2586.00"
"451501","Census Tract 9800",""
"451502","Census Tract 234.28","8631.00"
"451503","Census Tract 234.26","4432.00"
"451504","Census Tract 215.02","4232.00"
"451505","Census Tract 223.02","4132.00"
"451506","Census Tract 220.07","3783.00"
"451507","Census Tract 216.02","4172.00"
"451508","Census Tract 238.03","5194.00"
"451509","Census Tract 224.02","5823.00"
"451510","Census Tract 227","4433.00"
"451511","Census Tract 224.03","4052.00"
"451512","Census Tract 1204.01","6325.00"
"451513","Census Tract 1204.02","7963.00"
"451514","Census Tract 1201.98","5167.00"
"451515","Census Tract 1202","3335.00"
"451516","Census Tract 1203","9234.00"
"451517","Census Tract 234.25","5489.00"
"451518","Census Tract 222.04","6509.00"
"451519","Census Tract 234.23","8750.00"
"451520","Census Tract 234.19","8851.00"
"451521","Census Tract 233.12","9236.00"
"451522","Census Tract 233.11","4066.00"
"451523","Census Tract 232.13","5841.00"
"451524","Census Tract 223.01","5657.00"
"451525","Census Tract 236.02","2314.00"
"451526","Census Tract 235.04","3488.00"
"451527","Census Tract 234.11","3591.00"
"451528","Census Tract 234.10","3761.00"
"451529","Census Tract 235.01","3550.00"
"451530","Census Tract 3","5210.00"
"451531","Census Tract 4","5633.00"
"451532","Census Tract 1","2083.00"
"451533","Census Tract 2","1814.00"
"451534","Census Tract 9601","2550.00"
"451535","Census Tract 9604","6398.00"
"451536","Census Tract 9607","4819.00"
"451537","Census Tract 9606","5801.00"
"451538","Census Tract 9602","2884.00"
"451539","Census Tract 9609","3506.00"
"451540","Census Tract 9608","2435.00"
"451541","Census Tract 9603","7096.00"
"451542","Census Tract 9602","6240.00"
"451543","Census Tract 9601","7183.00"
"451544","Census Tract 9603","1645.00"
"451545","Census Tract 231.14","2434.00"
"451546","Census Tract 231.12","3991.00"
"451547","Census Tract 219.12","3451.00"
"451548","Census Tract 219.10","4773.00"
"451549","Census Tract 216.04","3132.00"
"451550","Census Tract 215.04","5708.00"
"451551","Census Tract 215.03","3860.00"
"451552","Census Tract 231.07","4452.00"
"451553","Census Tract 234.18","16588.00"
"451554","Census Tract 231.01","4484.00"
"451555","Census Tract 224.01","4444.00"
"451556","Census Tract 209","5402.00"
"451557","Census Tract 207","2032.00"
"451558","Census Tract 206","2000.00"
"451559","Census Tract 205","2802.00"
"451560","Census Tract 9703.01","3823.00"
"451561","Census Tract 9703.02","2778.00"
"451562","Census Tract 9701","6923.00"
"451563","Census Tract 9605","4629.00"
"451564","Census Tract 214.10","4575.00"
"451565","Census Tract 212.16","7712.00"
"451566","Census Tract 219.11","2659.00"
"451567","Census Tract 208.02","3945.00"
"451568","Census Tract 214.16","3280.00"
"451569","Census Tract 214.13","5137.00"
"451570","Census Tract 214.11","3007.00"
"451571","Census Tract 204","2376.00"
"451572","Census Tract 203","3574.00"
"451573","Census Tract 201","1750.00"
"451574","Census Tract 238.02","4392.00"
"451575","Census Tract 238.01","3718.00"
"451576","Census Tract 237","5854.00"
"451577","Census Tract 235.06","5910.00"
"451578","Census Tract 235.05","2761.00"
"451579","Census Tract 9702","5762.00"
"451580","Census Tract 9704","6889.00"
"451581","Census Tract 234.27","2841.00"
"451582","Census Tract 234.24","5087.00"
"451583","Census Tract 234.22","5156.00"
"451584","Census Tract 234.21","7792.00"
"451585","Census Tract 233.15","5302.00"
"451586","Census Tract 233.14","5767.00"
"451587","Census Tract 231.15","3228.00"
"451588","Census Tract 234.13","3442.00"
"451589","Census Tract 234.14","6244.00"
"451590","Census Tract 232.06","7211.00"
"451591","Census Tract 219.07","8610.00"
"451592","Census Tract 232.04","6602.00"
"451593","Census Tract 9707.02","2340.00"
"451594","Census Tract 9704","3329.00"
"451595","Census Tract 9708","3121.00"
"451596","Census Tract 231.13","3187.00"
"451597","Census Tract 220.10","2153.00"
"451598","Census Tract 231.11","1590.00"
"451599","Census Tract 218.14","6009.00"
"451600","Census Tract 214.09","3368.00"
"451601","Census Tract 212.18","5652.00"
"451602","Census Tract 235.07","4129.00"
"451603","Census Tract 234.12","6082.00"
"451604","Census Tract 234.16","6850.00"
"451605","Census Tract 231.02","3176.00"
"451606","Census Tract 230","1958.00"
"451607","Census Tract 219.06","4977.00"
"451608","Census Tract 9707.01","6644.00"
"451609","Census Tract 9701","5184.00"
"451610","Census Tract 9706","6643.00"
"451611","Census Tract 9703","5765.00"
"451612","Census Tract 9709","6280.00"
"451613","Census Tract 9705","3449.00"
"451614","Census Tract 9702","2743.00"
"451615","Census Tract 212.17","2300.00"
"451616","Census Tract 212.15","5371.00"
"451617","Census Tract 214.14","3980.00"
"451618","Census Tract 211.01","3406.00"
"451619","Census Tract 233.16","7896.00"
"451620","Census Tract 233.13","4597.00"
"451621","Census Tract 229","3552.00"
"451622","Census Tract 228","3648.00"
"451623","Census Tract 226","5795.00"
"451624","Census Tract 225","5361.00"
"451625","Census Tract 221","3654.00"
"451626","Census Tract 220.05","3855.00"
"451627","Census Tract 9504","5805.00"
"451628","Census Tract 9503","3175.00"
"451629","Census Tract 9502","5382.00"
"451630","Census Tract 9602","5572.00"
"451631","Census Tract 9601","1313.00"
"451632","Census Tract 232.14","5125.00"
"451633","Census Tract 222.03","2275.00"
"451634","Census Tract 220.09","5595.00"
"451635","Census Tract 219.13","4388.00"
"451636","Census Tract 218.13","2631.00"
"451637","Census Tract 216.05","5639.00"
"451638","Census Tract 213.08","4379.00"
"451639","Census Tract 220.04","5409.00"
"451640","Census Tract 220.08","7250.00"
"451641","Census Tract 219.09","5800.00"
"451642","Census Tract 220.01","4125.00"
"451643","Census Tract 231.08","4241.00"
"451644","Census Tract 202","1943.00"
"451645","Census Tract 9501","2253.00"
"451646","Census Tract 9505","5260.00"
"451647","Census Tract 213.06","5177.00"
"451648","Census Tract 213.05","4941.00"
"451649","Census Tract 214.17","5827.00"
"451650","Census Tract 214.15","3855.00"
"451651","Census Tract 211.02","4774.00"
"451652","Census Tract 213.07","3975.00"
"451653","Census Tract 236.01","2502.00"
"451654","Census Tract 214.12","3486.00"
"451655","Census Tract 232.08","5916.00"
"451656","Census Tract 233.10","9425.00"
"451657","Census Tract 208.01","2444.00"
"451658","Census Tract 218.12","2372.00"
"451659","Census Tract 212.14","5852.00"
"451660","Census Tract 218.10","4984.00"
"451661","Census Tract 218.09","6877.00"
"451662","Census Tract 218.08","4679.00"
"451663","Census Tract 218.06","5969.00"
"451664","Census Tract 218.05","6065.00"
"451665","Census Tract 217.04","5417.00"
"451666","Census Tract 217.03","4672.00"
"451667","Census Tract 217.05","5051.00"
"451668","Census Tract 219.08","5213.00"
"451669","Census Tract 21","4364.00"
"451670","Census Tract 2.01","6424.00"
"451671","Census Tract 2.02","4035.00"
"451672","Census Tract 1","4569.00"
"451673","Census Tract 11","2782.00"
"451674","Census Tract 5","3663.00"
"451675","Census Tract 17.02","6413.00"
"451676","Census Tract 18","4613.00"
"451677","Census Tract 17.01","6481.00"
"451678","Census Tract 16","3537.00"
"451679","Census Tract 14","6350.00"
"451680","Census Tract 233.09","9553.00"
"451681","Census Tract 232.11","2984.00"
"451682","Census Tract 232.12","3556.00"
"451683","Census Tract 233.06","6877.00"
"451684","Census Tract 233.03","6503.00"
"451685","Census Tract 9601.01","3192.00"
"451686","Census Tract 9601.02","4746.00"
"451687","Census Tract 9602.02","6991.00"
"451688","Census Tract 9602.01","1435.00"
"451689","Census Tract 9603","4854.00"
"451690","Census Tract 1205","1407.00"
"451691","Census Tract 1204","3137.00"
"451692","Census Tract 1203","3244.00"
"451693","Census Tract 1202","1527.00"
"451694","Census Tract 13","6093.00"
"451695","Census Tract 12","4671.00"
"451696","Census Tract 9","2273.00"
"451697","Census Tract 8","4657.00"
"451698","Census Tract 7","5104.00"
"451699","Census Tract 6","5008.00"
"451700","Census Tract 4","7685.00"
"451701","Census Tract 3","2795.00"
"451702","Census Tract 20","4800.00"
"451703","Census Tract 217.06","6155.00"
"451704","Census Tract 212.11","4598.00"
"451705","Census Tract 212.10","5509.00"
"451706","Census Tract 212.13","3382.00"
"451707","Census Tract 213.03","6418.00"
"451708","Census Tract 213.01","3932.00"
"451709","Census Tract 212.09","5249.00"
"451710","Census Tract 214.05","4232.00"
"451711","Census Tract 212.08","3200.00"
"451712","Census Tract 212.04","4561.00"
"451713","Census Tract 702.01","5851.00"
"451714","Census Tract 702.02","3128.00"
"451715","Census Tract 701","3651.00"
"451716","Census Tract 9800",""
"451717","Census Tract 9701","8866.00"
"451718","Census Tract 9702","5598.00"
"451719","Census Tract 9502.01","5870.00"
"451720","Census Tract 9502.02","5133.00"
"451721","Census Tract 9504","5172.00"
"451722","Census Tract 9503","5744.00"
"451723","Census Tract 9501","3601.00"
"451724","Census Tract 212.02","6745.00"
"451725","Census Tract 232.10","6558.00"
"451726","Census Tract 232.09","4962.00"
"451727","Census Tract 236.03","3483.00"
"451728","Census Tract 216.03","5145.00"
"451729","Census Tract 9603","3000.00"
"451730","Census Tract 9601","5629.00"
"451731","Census Tract 9605","7306.00"
"451732","Census Tract 9604","5563.00"
"451733","Census Tract 9602","3715.00"
"451734","Census Tract 202.01","4042.00"
"451735","Census Tract 202.05","2919.00"
"451736","Census Tract 202.06","204.00"
"451737","Census Tract 202.03","1141.00"
"451738","Census Tract 201","2961.00"
"451739","Census Tract 9503","2284.00"
"451740","Census Tract 9501","1978.00"
"451741","Census Tract 9502","4861.00"
"451742","Census Tract 909.05","3908.00"
"451743","Census Tract 909.04","7544.00"
"451744","Census Tract 910.07","6618.00"
"451745","Census Tract 908.03","9858.00"
"451746","Census Tract 908.04","8585.00"
"451747","Census Tract 910.08","8676.00"
"451748","Census Tract 908.02","6642.00"
"451749","Census Tract 905.01","5877.00"
"451750","Census Tract 909.02","13319.00"
"451751","Census Tract 910.01","3665.00"
"451752","Census Tract 910.03","7627.00"
"451753","Census Tract 911.02","8383.00"
"451754","Census Tract 911.01","5557.00"
"451755","Census Tract 911.03","8019.00"
"451756","Census Tract 907.01","19523.00"
"451757","Census Tract 9602","1752.00"
"451758","Census Tract 9605","5825.00"
"451759","Census Tract 9603","4002.00"
"451760","Census Tract 9604","3769.00"
"451761","Census Tract 9601","2286.00"
"451762","Census Tract 101","7003.00"
"451763","Census Tract 102","3466.00"
"451764","Census Tract 104","3522.00"
"451765","Census Tract 103","3878.00"
"451766","Census Tract 1106.01","4764.00"
"451767","Census Tract 1105.07","6872.00"
"451768","Census Tract 1105.06","5316.00"
"451769","Census Tract 1106.03","4950.00"
"451770","Census Tract 1106.02","5076.00"
"451771","Census Tract 1105.04","4342.00"
"451772","Census Tract 1105.08","4661.00"
"451773","Census Tract 1105.03","3355.00"
"451774","Census Tract 1105.05","4251.00"
"451775","Census Tract 1108","6739.00"
"451776","Census Tract 1107","7305.00"
"451777","Census Tract 1104","6351.00"
"451778","Census Tract 1103","6875.00"
"451779","Census Tract 1102","4457.00"
"451780","Census Tract 1101","8454.00"
"451781","Census Tract 910.05","7284.00"
"451782","Census Tract 910.06","5085.00"
"451783","Census Tract 904","8928.00"
"451784","Census Tract 906.01","6841.00"
"451785","Census Tract 909.01","7119.00"
"451786","Census Tract 906.02","8376.00"
"451787","Census Tract 902","7772.00"
"451788","Census Tract 907.02","7180.00"
"451789","Census Tract 905.02","12065.00"
"451790","Census Tract 901","8340.00"
"451791","Census Tract 903","11555.00"
"451792","Census Tract 1802.06","2887.00"
"451793","Census Tract 1802.05","4042.00"
"451794","Census Tract 1804.02","5993.00"
"451795","Census Tract 1803.03","4229.00"
"451796","Census Tract 1801.06","2624.00"
"451797","Census Tract 1801.03","4668.00"
"451798","Census Tract 1804.01","5191.00"
"451799","Census Tract 1802.03","3187.00"
"451800","Census Tract 1805.03","5404.00"
"451801","Census Tract 1805.02","4534.00"
"451802","Census Tract 1802.04","2416.00"
"451803","Census Tract 1805.01","5079.00"
"451804","Census Tract 1803.01","2062.00"
"451805","Census Tract 1803.02","5749.00"
"451806","Census Tract 1801.05","2501.00"
"451807","Census Tract 1801.04","2016.00"
"451808","Census Tract 1801.07","3854.00"
"451809","Census Tract 1801.08","2931.00"
"451810","Census Tract 9703","4366.00"
"451811","Census Tract 9702","5017.00"
"451812","Census Tract 9704","3804.00"
"451813","Census Tract 9701","5208.00"
"451814","Census Tract 1201.04","2827.00"
"451815","Census Tract 1206.04","5189.00"
"451816","Census Tract 1206.01","4740.00"
"451817","Census Tract 1206.03","5934.00"
"451818","Census Tract 1205.01","6457.00"
"451819","Census Tract 1202.03","5270.00"
"451820","Census Tract 1201.01","12406.00"
"451821","Census Tract 1205.02","9418.00"
"451822","Census Tract 1205.03","4838.00"
"451823","Census Tract 1206.05","5643.00"
"451824","Census Tract 1206.02","10000.00"
"451825","Census Tract 1202.04","6385.00"
"451826","Census Tract 1203.01","5523.00"
"451827","Census Tract 1203.03","1787.00"
"451828","Census Tract 1201.02","11271.00"
"451829","Census Tract 1201.03","8567.00"
"451830","Census Tract 1203.02","11896.00"
"451831","Census Tract 1202.02","7157.00"
"451832","Census Tract 1204","17016.00"
"451833","Census Tract 9502","2702.00"
"451834","Census Tract 9501","2297.00"
"451835","Census Tract 9506","2333.00"
"451836","Census Tract 9505","6824.00"
"451837","Census Tract 9504","6491.00"
"451838","Census Tract 9503","4364.00"
"451839","Census Tract 9702","6536.00"
"451840","Census Tract 9701","5933.00"
"451841","Census Tract 9709","6929.00"
"451842","Census Tract 9708","6014.00"
"451843","Census Tract 9707","4445.00"
"451844","Census Tract 9706","6778.00"
"451845","Census Tract 9705","4753.00"
"451846","Census Tract 9704","4969.00"
"451847","Census Tract 9703","8829.00"
"451848","Census Tract 107.03","3043.00"
"451849","Census Tract 107.01","2449.00"
"451850","Census Tract 101.01","5965.00"
"451851","Census Tract 107.02","8782.00"
"451852","Census Tract 101.03","5381.00"
"451853","Census Tract 101.02","5819.00"
"451854","Census Tract 105","5494.00"
"451855","Census Tract 102","4875.00"
"451856","Census Tract 106","8759.00"
"451857","Census Tract 104","4824.00"
"451858","Census Tract 103","5094.00"
"451859","Census Tract 11","5171.00"
"451860","Census Tract 13","4250.00"
"451861","Census Tract 9","3581.00"
"451862","Census Tract 2","4253.00"
"451863","Census Tract 7","4757.00"
"451864","Census Tract 6","3977.00"
"451865","Census Tract 14","6109.00"
"451866","Census Tract 5.01","3723.00"
"451867","Census Tract 3.02","8843.00"
"451868","Census Tract 8","7352.00"
"451869","Census Tract 3.01","4154.00"
"451870","Census Tract 10","3794.00"
"451871","Census Tract 1.01","4067.00"
"451872","Census Tract 12","7701.00"
"451873","Census Tract 5.02","6960.00"
"451874","Census Tract 4","8810.00"
"451875","Census Tract 15","6656.00"
"451876","Census Tract 1.02","8441.00"
"451877","Census Tract 2.01","4062.00"
"451878","Census Tract 2.02","5608.00"
"451879","Census Tract 6.01","5791.00"
"451880","Census Tract 6.02","8009.00"
"451881","Census Tract 1","3834.00"
"451882","Census Tract 5","6991.00"
"451883","Census Tract 4","4774.00"
"451884","Census Tract 3","3972.00"
